,Rnd,Pick,Tm_x,Player,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,TD.1,Rec,Yds.2,TD.2,Solo,Int.1,Sk,College/Univ,Unnamed: 28,Round_x,Value,Tm_y,Year,Multiplier,AdjustedValue,AvgValue,AVoverAvg,Return_x,IPO Date,Symbol,Company Name,IPO Price,Current,Return_y,Sector,Industry,Country,Round_y,IPOMultiplier,AdjustedValueIPO,AvgValueIPO,AVoverAvgIPO,ReturnIPO
49,2,50,MIN,Irv Smith Jr.\SmitIr01,TE,21,2020.0,0,0,0,6.0,6.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,676.0,7.0,2.0,,,Alabama,College Stats,2,400.0,Miami Dolphins,2022.0,0.13333333333333333,0.8,3.5266666666666664,2.4733333333333336,0.7013232514177695,"Jul 18, 2019",PHR,"Phreesia, Inc.",17.0,25.48,0.499,Health Care,Health Care Technology,United States,2,0.2361111111111111,1.4166666666666665,6.245138888888889,-0.24513888888888857,-0.039252752140553716
51,2,52,CIN,Drew Sample\SampDr00,TE,23,2021.0,0,0,1,4.0,4.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,460.0,1.0,1.0,,,Washington,College Stats,2,380.0,Pittsburgh Steelers,2022.0,0.12666666666666668,0.5066666666666667,3.3503333333333334,0.6496666666666666,0.19391105362650482,"Mar 7, 2019",SWAV,"ShockWave Medical, Inc.",17.0,182.98,9.764,Health Care,Health Care Equipment & Supplies,United States,2,0.2361111111111111,0.9444444444444444,6.245138888888889,-2.2451388888888886,-0.3595018347603691
56,2,57,PHI,JJ Arcega-Whiteside\ArceJJ00,WR,22,2021.0,0,0,0,2.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,290.0,1.0,4.0,,,Stanford,College Stats,2,330.0,Buffalo Bills,2022.0,0.11,0.22,2.9095,-0.9095,-0.3125966660938305,"Apr 18, 2019",GNLN,"Greenlane Holdings, Inc.",17.0,0.379,-0.978,Consumer Discretionary,Distributors,United States,2,0.2361111111111111,0.4722222222222222,6.245138888888889,-4.245138888888889,-0.6797509173801846
57,2,58,DAL,Trysten Hill\HillTr00,DT,21,2021.0,0,0,0,4.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,,0.5,Central Florida,College Stats,2,320.0,Atlanta Falcons,2022.0,0.10666666666666667,0.4266666666666667,2.8213333333333335,1.1786666666666665,0.4177693761814744,"May 17, 2019",LKNCY,"Luckin Coffee, Inc.",17.0,8.036,-0.527,Consumer Cyclical,Restaurants,China,2,0.2361111111111111,0.9444444444444444,6.245138888888889,-2.2451388888888886,-0.3595018347603691
58,2,59,IND,Parris Campbell\CampPa00,WR,22,2021.0,0,0,0,4.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,6.0,50.0,0.0,34.0,360.0,2.0,,,,Ohio St.,College Stats,2,310.0,Green Bay Packers,2022.0,0.10333333333333333,0.41333333333333333,2.7331666666666665,1.2668333333333335,0.4635038721873286,"May 15, 2019",PSTL,"Postal Realty Trust, Inc.",17.0,17.53,0.031,Real Estate,Equity Real Estate Investment Trusts (REITs),United States,2,0.2361111111111111,0.9444444444444444,6.245138888888889,-2.2451388888888886,-0.3595018347603691
61,2,62,ARI,Andy Isabella\IsabAn00,WR,22,2021.0,0,0,0,4.0,4.0,36.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,31.0,426.0,3.0,2.0,,,Massachusetts,College Stats,2,284.0,Kansas City Chiefs,2022.0,0.09466666666666666,0.37866666666666665,2.5039333333333333,1.4960666666666667,0.5974866210495487,"Jun 20, 2019",PRVL,Prevail Therapeutics Inc.,17.0,23.0,0.23,,,,2,0.2361111111111111,0.9444444444444444,6.245138888888889,-2.2451388888888886,-0.3595018347603691
67,3,68,NYJ,Jachai Polite\PoliJa00,LB,22,2020.0,0,0,0,1.0,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,1.0,Florida,College Stats,3,250.0,Houston Texans,2022.0,0.08333333333333333,0.08333333333333333,2.2041666666666666,-1.2041666666666666,-0.5463137996219282,"Jul 18, 2019",FULC,"Fulcrum Therapeutics, Inc.",16.0,11.02,-0.311,Health Care,Pharmaceuticals,United States,3,0.2222222222222222,0.2222222222222222,5.877777777777777,-4.877777777777777,-0.8298676748582231
68,3,69,JAX,Josh Oliver\OlivJo00,TE,22,2021.0,0,0,0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,81.0,0.0,2.0,,,San Jose St.,College Stats,3,245.0,New York Jets,2022.0,0.08166666666666667,0.08166666666666667,2.160083333333333,-1.1600833333333331,-0.5370548975733961,"Apr 4, 2019",NGM,"NGM Biopharmaceuticals, Inc.",16.0,14.88,-0.07,Health Care,Pharmaceuticals,United States,3,0.2222222222222222,0.2222222222222222,5.877777777777777,-4.877777777777777,-0.8298676748582231
74,3,75,GNB,Jace Sternberger\SterJa00,TE,23,2020.0,0,0,0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,114.0,1.0,,,,Texas A&M,College Stats,3,215.0,Denver Broncos,2022.0,0.07166666666666667,0.07166666666666667,1.8955833333333334,-0.8955833333333334,-0.47245790653712577,"May 17, 2019",FSLY,"Fastly, Inc.",16.0,17.08,0.068,Information Technology,IT Services,United States,3,0.2222222222222222,0.2222222222222222,5.877777777777777,-4.877777777777777,-0.8298676748582231
78,3,79,LAR,David Long\LongDa02,CB,21,2021.0,0,0,0,4.0,4.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,,Michigan,College Stats,3,195.0,Los Angeles Chargers,2022.0,0.065,0.26,1.71925,2.2807500000000003,1.3265958993747275,"Jul 18, 2019",ORCC,Owl Rock Capital Corporation,15.3,14.725,-0.038,Financials,Capital Markets,United States,3,0.21250000000000002,0.8500000000000001,5.620625,-1.6206250000000004,-0.2883353719559658
82,3,83,PIT,Justin Layne\LaynJu00,CB,21,2021.0,0,0,0,3.0,3.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,,,Michigan St.,College Stats,3,175.0,Philadelphia Eagles,2022.0,0.058333333333333334,0.175,1.5429166666666667,1.4570833333333333,0.9443694301917364,"Apr 17, 2019",PLMR,"Palomar Holdings, Inc.",15.0,57.285,2.819,Financials,Insurance,United States,3,0.20833333333333334,0.625,5.510416666666667,-2.510416666666667,-0.4555765595463138
83,3,84,KAN,Khalen Saunders\SaunKh00,DT,23,2021.0,0,0,0,4.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,,1.0,Western Illinois,,3,170.0,Pittsburgh Steelers,2022.0,0.056666666666666664,0.22666666666666666,1.4988333333333332,2.5011666666666668,1.6687423551651286,"Sep 13, 2019",NET,"Cloudflare, Inc.",15.0,96.54,5.436,Information Technology,Software,United States,3,0.20833333333333334,0.8333333333333334,5.510416666666667,-1.510416666666667,-0.27410207939508513
85,3,86,HOU,Kahale Warring\WarrKa00,TE,22,2021.0,0,0,0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.0,0.0,,,,San Diego St.,College Stats,3,160.0,Las Vegas Raiders,2022.0,0.05333333333333334,0.0,1.4106666666666667,-1.4106666666666667,-1.0,"Feb 28, 2019",KLDO,"Kaleido Biosciences, Inc.",15.0,0.29,-0.981,Health Care,Pharmaceuticals,United States,3,0.20833333333333334,0.0,5.510416666666667,-5.510416666666667,-1.0
91,3,92,NYJ,Chuma Edoga\EdogCh00,T,22,2021.0,0,0,0,5.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,USC,College Stats,3,132.0,Green Bay Packers,2022.0,0.044,0.21999999999999997,1.1638,3.8362,3.296270836913559,"Nov 8, 2019",KRKR,36Kr Holdings Inc.,14.5,0.82,-0.943,Communication Services,Interactive Media & Services,United States,3,0.2013888888888889,1.0069444444444444,5.326736111111111,-0.3267361111111109,-0.06133889576950651
94,3,95,NYG,Oshane Ximines\XimiOs00,DE,22,2021.0,0,0,0,5.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,,4.5,Old Dominion,College Stats,3,120.0,Cincinnati Bengals,2022.0,0.04,0.2,1.058,3.942,3.7258979206049148,"Apr 11, 2019",TUFN,Tufin Software Technologies Ltd.,14.0,12.91,-0.078,Information Technology,Software,Israel,3,0.19444444444444445,0.9722222222222222,5.143055555555556,-0.1430555555555557,-0.027815284904131814
96,3,97,LAR,Bobby Evans\EvanBo00,T,22,2021.0,0,0,0,5.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Oklahoma,College Stats,4,112.0,Detroit Lions,2022.0,0.037333333333333336,0.18666666666666668,0.9874666666666667,4.012533333333334,4.06346205779098,"May 23, 2019",BCYC,Bicycle Therapeutics PLC,14.0,24.39,0.742,Health Care,Biotechnology,United Kingdom,4,0.19444444444444445,0.9722222222222222,5.143055555555556,-0.1430555555555557,-0.027815284904131814
99,3,100,CAR,Will Grier\GrieWi00,QB,24,2019.0,0,0,0,1.0,1.0,2.0,28.0,52.0,228.0,0.0,4.0,7.0,22.0,0.0,0.0,0.0,0.0,,,,West Virginia,College Stats,4,100.0,Baltimore Ravens,2022.0,0.03333333333333333,0.03333333333333333,0.8816666666666666,0.1183333333333334,0.13421550094517967,"Feb 14, 2019",AVDR,"Avedro, Inc.",14.0,22.99,0.23,,,,4,0.19444444444444445,0.19444444444444445,5.143055555555556,-4.143055555555556,-0.8055630569808263
100,3,101,NWE,Yodny Cajuste\CajuYo00,T,23,2021.0,0,0,0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,West Virginia,College Stats,4,96.0,New Orleans Saints,2022.0,0.032,0.064,0.8464,1.1536,1.3629489603024574,"Jul 25, 2019",PROS,"ProSight Global, Inc.",14.0,12.85,0.129,,,,4,0.19444444444444445,0.3888888888888889,5.143055555555556,-3.1430555555555557,-0.6111261139616527
102,4,103,ARI,Hakeem Butler\ButlHa00,WR,23,2020.0,0,0,0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Iowa St.,College Stats,4,88.0,Miami Dolphins,2022.0,0.029333333333333333,0.0,0.7758666666666666,-0.7758666666666666,-1.0,"Oct 3, 2019",FREQ,"Frequency Therapeutics, Inc.",14.0,1.5,-0.893,Health Care,Biotechnology,United States,4,0.19444444444444445,0.0,5.143055555555556,-5.143055555555556,-1.0
103,4,104,CIN,Ryan Finley\FinlRy00,QB,24,2020.0,0,0,0,2.0,2.0,8.0,58.0,119.0,638.0,3.0,4.0,21.0,143.0,1.0,0.0,0.0,0.0,,,,North Carolina St.,College Stats,4,86.0,San Francisco 49ers,2022.0,0.028666666666666667,0.05733333333333333,0.7582333333333333,1.2417666666666667,1.6377104673143712,"Oct 17, 2019",BRBR,"Bellring Brands, Inc.",14.0,23.22,0.659,Consumer Staples,Personal Products,United States,4,0.19444444444444445,0.3888888888888889,5.143055555555556,-3.1430555555555557,-0.6111261139616527
112,4,113,BAL,Justice Hill\HillJu00,RB,21,2020.0,0,0,0,4.0,4.0,28.0,0.0,0.0,0.0,0.0,0.0,70.0,285.0,2.0,13.0,90.0,0.0,6.0,,,Oklahoma St.,College Stats,4,68.0,Washington Commanders,2022.0,0.02266666666666667,0.09066666666666667,0.5995333333333334,3.4004666666666665,5.6718558879128205,"Jun 27, 2019",CHNG,"Change Healthcare, Inc.",13.0,23.645,0.8190000000000001,Health Care,Health Care Technology,United States,4,0.18055555555555555,0.7222222222222222,4.7756944444444445,-0.7756944444444445,-0.16242547622509815
113,4,114,MIN,Dru Samia\SamiDr00,G,22,2020.0,0,0,0,3.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Oklahoma,College Stats,4,66.0,Atlanta Falcons,2022.0,0.022,0.066,0.5819,2.4181,4.155525004296271,"Aug 1, 2019",SNDL,Sundial Growers Inc.,13.0,0.524,-0.96,Health Care,Pharmaceuticals,Canada,4,0.18055555555555555,0.5416666666666666,4.7756944444444445,-1.7756944444444445,-0.3718191071688236
114,4,115,CAR,Christian Miller\MillCh04,LB,23,2019.0,0,0,0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,2.0,Alabama,College Stats,4,64.0,Denver Broncos,2022.0,0.021333333333333333,0.021333333333333333,0.5642666666666666,0.4357333333333334,0.7722117202268434,"Nov 8, 2019",TELA,"TELA Bio, Inc.",13.0,9.63,-0.259,Health Care,Health Care Equipment & Supplies,United States,4,0.18055555555555555,0.18055555555555555,4.7756944444444445,-3.7756944444444445,-0.7906063690562746
116,4,117,DET,Austin Bryant\BryaAu00,DE,22,2021.0,0,0,0,4.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,,4.5,Clemson,College Stats,4,60.0,New York Jets,2022.0,0.02,0.08,0.529,3.471,6.561436672967864,"Nov 21, 2019",SITM,SiTime Corporation,13.0,168.07,11.927999999999999,Information Technology,Semiconductors & Semiconductor Equipment,United States,4,0.18055555555555555,0.7222222222222222,4.7756944444444445,-0.7756944444444445,-0.16242547622509815
117,4,118,NWE,Hjalte Froholdt\FrohHj00,G,23,2021.0,0,0,0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Arkansas,College Stats,4,58.0,Cleveland Browns,2022.0,0.019333333333333334,0.0,0.5113666666666666,-0.5113666666666666,-1.0,"Oct 25, 2019",PGNY,"Progyny, Inc.",13.0,40.81,2.1390000000000002,Health Care,Health Care Providers & Services,United States,4,0.18055555555555555,0.0,4.7756944444444445,-4.7756944444444445,-1.0
118,4,119,CLE,Sheldrick Redwine\RedwSh00,S,22,2021.0,0,0,0,4.0,4.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1.0,0.5,Miami (FL),College Stats,4,56.0,Baltimore Ravens,2022.0,0.018666666666666668,0.07466666666666667,0.49373333333333336,3.506266666666667,7.101539292465569,"Apr 3, 2019",RUHN,Ruhnn Holding Limited,12.5,3.4,0.034,,,,4,0.1736111111111111,0.6944444444444444,4.592013888888888,-0.5920138888888884,-0.128922495274102
119,4,120,SEA,Gary Jennings Jr\JennGa00,WR,22,2019.0,0,0,0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,West Virginia,College Stats,4,54.0,New Orleans Saints,2022.0,0.018,0.0,0.47609999999999997,-0.47609999999999997,-1.0,"Dec 12, 2019",EH,EHang Holdings Limited,12.5,9.73,-0.222,Industrials,Aerospace & Defense,United States,4,0.1736111111111111,0.0,4.592013888888888,-4.592013888888888,-1.0
120,4,121,NYJ,Trevon Wesco\WescTr00,TE,23,2021.0,0,0,0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,6.0,87.0,0.0,5.0,,,West Virginia,College Stats,4,52.0,Miami Dolphins,2022.0,0.017333333333333333,0.0,0.45846666666666663,-0.45846666666666663,-1.0,"Oct 25, 2019",AIH,Aesthetic Medical International Holdings Group Ltd.,12.0,1.4969999999999999,-0.875,Health Care,Health Care Providers & Services,Cayman Islands,4,0.16666666666666666,0.0,4.408333333333333,-4.408333333333333,-1.0
123,4,124,SEA,Phil Haynes\HaynPh00,G,23,2021.0,0,0,0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Wake Forest,College Stats,4,48.0,Philadelphia Eagles,2022.0,0.016,0.016,0.4232,0.5768,1.3629489603024574,"Feb 15, 2019",MITO,Stealth BioTherapeutics Corp.,12.0,0.452,-0.9620000000000001,Health Care,Biotechnology,Cayman Islands,4,0.16666666666666666,0.16666666666666666,4.408333333333333,-3.408333333333333,-0.773156899810964
124,4,125,CIN,Renell Wren\WrenRe00,DT,23,2021.0,0,0,0,2.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,Arizona St.,College Stats,4,47.0,Miami Dolphins,2022.0,0.015666666666666666,0.03133333333333333,0.41438333333333327,1.5856166666666667,3.8264489401922543,"Nov 7, 2019",SI,Silvergate Capital Corporation,12.0,130.15,9.846,Financials,Banks,United States,4,0.16666666666666666,0.3333333333333333,4.408333333333333,-2.408333333333333,-0.5463137996219282
125,4,126,CHI,Riley Ridley\RidlRi00,WR,23,2020.0,0,0,0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,108.0,0.0,,,,Georgia,College Stats,4,46.0,Las Vegas Raiders,2022.0,0.015333333333333332,0.015333333333333332,0.40556666666666663,0.5944333333333334,1.465685871619956,"Oct 31, 2019",RAPT,"Rapt Therapeutics, Inc.",12.0,18.67,0.556,Health Care,Biotechnology,United States,4,0.16666666666666666,0.16666666666666666,4.408333333333333,-3.408333333333333,-0.773156899810964
126,4,127,BAL,Iman Marshall\MarsIm00,CB,22,2019.0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,USC,College Stats,4,45.0,New England Patriots,2022.0,0.015,0.0,0.39675,-0.39675,-1.0,"Jun 26, 2019",CMBM,Cambium Networks Corporation,12.0,15.38,0.282,Information Technology,Communications Equipment,United States,4,0.16666666666666666,0.0,4.408333333333333,-4.408333333333333,-1.0
128,4,129,OAK,Isaiah Johnson\JohnIs02,CB,23,2020.0,0,0,0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,,Houston,College Stats,5,43.0,Dallas Cowboys,2022.0,0.014333333333333333,0.014333333333333333,0.37911666666666666,0.6208833333333333,1.6377104673143712,"Jul 17, 2019",DOYU,DouYu International Holdings Ltd.,11.5,1.685,-0.853,Communication Services,Entertainment,China,5,0.1597222222222222,0.1597222222222222,4.224652777777777,-3.224652777777777,-0.7632941563244843
132,4,133,NWE,Jarrett Stidham\StidJa00,QB,23,2020.0,0,0,0,1.0,1.0,8.0,24.0,48.0,270.0,2.0,4.0,9.0,5.0,0.0,0.0,0.0,0.0,,,,Auburn,College Stats,5,40.0,Tampa Bay Buccaneers,2022.0,0.013333333333333334,0.013333333333333334,0.3526666666666667,0.6473333333333333,1.8355387523629487,"Apr 17, 2019",BWAY,Brainsway Ltd.,11.0,7.79,-0.292,Health Care,Health Care Equipment & Supplies,United States,5,0.1527777777777778,0.1527777777777778,4.040972222222223,-3.040972222222223,-0.752534799793779
134,4,135,ATL,John Cominsky\ComiJo00,DE,23,2021.0,0,0,0,3.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,,1.5,Charleston (WV),,5,39.0,Kansas City Chiefs,2022.0,0.013,0.039,0.34385,2.6561500000000002,7.7247346226552285,"May 10, 2019",SONM,"Sonim Technologies, Inc.",11.0,0.664,-0.94,Information Technology,"Technology Hardware, Storage & Peripherals",United States,5,0.1527777777777778,0.45833333333333337,4.040972222222223,-1.0409722222222229,-0.2576043993813371
137,4,138,PHI,Shareef Miller\MillSh00,DE,22,2019.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Penn St.,College Stats,5,37.0,Pittsburgh Steelers,2022.0,0.012333333333333333,0.0,0.32621666666666665,-0.32621666666666665,-1.0,"Jun 6, 2019",GOTU,"Gaotu Techedu, Inc.",10.5,1.53,-0.8540000000000001,Consumer Discretionary,Diversified Consumer Services,China,5,0.14583333333333334,0.0,3.857291666666667,-3.857291666666667,-1.0
139,5,140,JAX,Ryquell Armstead\ArmsRy00,RB,22,2021.0,0,0,0,2.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,50.0,188.0,0.0,17.0,160.0,2.0,1.0,,,Temple,College Stats,5,36.0,Green Bay Packers,2022.0,0.012,0.024,0.3174,1.6825999999999999,5.301197227473219,"Nov 8, 2019",MOHO,ECMOHO Limited,10.0,0.218,-0.978,Consumer Discretionary,Internet & Direct Marketing Retail,China,5,0.1388888888888889,0.2777777777777778,3.673611111111111,-1.6736111111111112,-0.4555765595463138
140,5,141,PIT,Zach Gentry\GentZa00,TE,22,2021.0,0,0,1,1.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,171.0,0.0,1.0,,,Michigan,College Stats,5,36.0,Baltimore Ravens,2022.0,0.012,0.012,0.3174,0.6826,2.15059861373661,"Jul 18, 2019",CPAA.D,Conyers Park II Acquisition Corp.,10.0,8.86,0.08900000000000001,Blank Check / SPAC,Blank Check / SPAC,,5,0.1388888888888889,0.1388888888888889,3.673611111111111,-2.673611111111111,-0.7277882797731569
