,Rnd,Pick,Tm_x,Player,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,TD.1,Rec,Yds.2,TD.2,Solo,Int.1,Sk,College/Univ,Unnamed: 28,Round_x,Value,Tm_y,Year,Multiplier,AdjustedValue,AvgValue,AVoverAvg,Return_x,IPO Date,Symbol,Company Name,IPO Price,Current,Return_y,Sector,Industry,Country,Round_y,IPOMultiplier,AdjustedValueIPO,AvgValueIPO,AVoverAvgIPO,ReturnIPO
63,2,64,SEA,D.K. Metcalf\MetcDK00,WR,21,2021.0,0,1,3,29.0,29.0,49.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,0.0,216.0,3170.0,29.0,1.0,,,Mississippi,College Stats,2,270.0,Denver Broncos,2022.0,0.09,2.61,2.3805,26.6195,11.182314639781557,"Jun 28, 2019",KRTX,"Karuna Therapeutics, Inc.",16.0,123.75,6.734,Health Care,Biotechnology,United States,2,0.2222222222222222,6.444444444444444,5.877777777777777,23.122222222222224,3.9338374291115317
50,2,51,TEN,A.J. Brown\BrowAJ00,WR,22,2021.0,0,1,3,30.0,30.0,43.0,0.0,2.0,0.0,0.0,0.0,5.0,70.0,1.0,185.0,2995.0,24.0,2.0,,,Mississippi,College Stats,2,390.0,Philadelphia Eagles,2022.0,0.13,3.9000000000000004,3.4385,26.5615,7.724734622655228,"Jun 20, 2019",PSNL,"Personalis, Inc.",17.0,5.98,-0.648,Health Care,Life Sciences Tools & Services,United States,2,0.2361111111111111,7.083333333333333,6.245138888888889,23.75486111111111,3.8037362392972316
35,2,36,SFO,Deebo Samuel\SamuDe00,WR,23,2021.0,1,1,2,26.0,26.0,38.0,1.0,2.0,24.0,1.0,0.0,81.0,550.0,11.0,167.0,2598.0,10.0,1.0,,,South Carolina,College Stats,2,540.0,New York Giants,2022.0,0.18,4.68,4.761,21.239,4.4610375971434575,"Oct 25, 2019",PHAT,"Phathom Pharmaceuticals, Inc.",19.0,13.6,-0.284,Health Care,Pharmaceuticals,United States,2,0.2638888888888889,6.861111111111112,6.979861111111111,19.020138888888887,2.7250024873146947
43,2,44,GNB,Elgton Jenkins\JenkEl00,C,23,2021.0,0,1,2,22.0,22.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Mississippi St.,College Stats,2,460.0,Cleveland Browns,2022.0,0.15333333333333332,3.373333333333333,4.055666666666666,17.944333333333333,4.4245089175639025,"Apr 17, 2019",TPTX,"Turning Point Therapeutics, Inc.",18.0,31.345,0.741,Health Care,Biotechnology,United States,2,0.25,5.5,6.6125,15.3875,2.32703213610586
52,2,53,PHI,Miles Sanders\SandMi01,RB,22,2021.0,0,0,3,20.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,480.0,2439.0,9.0,104.0,864.0,3.0,,,,Penn St.,College Stats,2,370.0,Las Vegas Raiders,2022.0,0.12333333333333334,2.466666666666667,3.262166666666667,16.737833333333334,5.130894599703673,"Dec 13, 2019",SPT,"Sprout Social, Inc.",17.0,62.97,2.7039999999999997,Information Technology,Software,United States,2,0.2361111111111111,4.722222222222222,6.245138888888889,13.754861111111111,2.2024908261981544
47,2,48,NOR,Erik McCoy\McCoEr01,C,22,2021.0,0,0,3,19.0,19.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Texas A&M,College Stats,2,420.0,Los Angeles Chargers,2022.0,0.14,2.66,3.7030000000000003,15.297,4.130974885228193,"Jul 18, 2019",IHRT,"iHeartMedia, Inc.",17.0,17.53,0.031,Communication Services,Media,United States,2,0.2361111111111111,4.486111111111111,6.245138888888889,12.754861111111111,2.0423662848882467
55,2,56,KAN,Mecole Hardman\HardMe00,WR,21,2021.0,0,1,0,19.0,19.0,49.0,0.0,0.0,0.0,0.0,0.0,16.0,94.0,0.0,126.0,1791.0,12.0,1.0,,,Georgia,College Stats,2,340.0,Dallas Cowboys,2022.0,0.11333333333333333,2.1533333333333333,2.9976666666666665,16.002333333333333,5.33826309351718,"Jun 27, 2019",BBIO,"BridgeBio Pharma, Inc.",17.0,10.13,-0.40399999999999997,Health Care,Biotechnology,United States,2,0.2361111111111111,4.486111111111111,6.245138888888889,12.754861111111111,2.0423662848882467
34,2,35,JAX,Jawaan Taylor\TaylJa02,T,21,2021.0,0,0,3,19.0,19.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Florida,College Stats,2,550.0,New York Jets,2022.0,0.18333333333333332,3.483333333333333,4.849166666666666,14.150833333333335,2.9181990032651663,"Jul 24, 2019",EIC,"Eagle Point Income Company, Inc.",19.0,16.535,-0.13,Finance and Insurance,Securities and Commodity Exchanges,United States,2,0.2638888888888889,5.013888888888889,6.979861111111111,12.020138888888889,1.722117202268431
40,2,41,DEN,Dalton Risner\RisnDa00,T,24,2021.0,0,0,3,17.0,17.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Kansas St.,College Stats,2,490.0,Seattle Seahawks,2022.0,0.16333333333333333,2.7766666666666664,4.320166666666666,12.679833333333335,2.935033370626134,"Sep 13, 2019",SWTX,"Springworks Therapeutics, Inc.",18.0,47.97,1.665,Health Care,Biotechnology,United States,2,0.25,4.25,6.6125,10.3875,1.5708884688090736
54,2,55,HOU,Max Scharping\SchaMa01,T,23,2021.0,0,0,3,16.0,16.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,,,,Northern Illinois,College Stats,2,350.0,Arizona Cardinals,2022.0,0.11666666666666667,1.8666666666666667,3.0858333333333334,12.914166666666667,4.184985147177963,"Jun 20, 2019",BCEL,"Atreca, Inc.",17.0,2.43,-0.857,Health Care,Biotechnology,United States,2,0.2361111111111111,3.7777777777777777,6.245138888888889,9.754861111111111,1.5619926609585235
60,2,61,LAR,Taylor Rapp\RappTa00,S,21,2021.0,0,0,2,14.0,14.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,7.0,1.5,Washington,College Stats,2,292.0,San Francisco 49ers,2022.0,0.09733333333333333,1.3626666666666667,2.5744666666666665,11.425533333333334,4.438019525079628,"May 9, 2019",MEC,"Mayville Engineering Company, Inc.",17.0,8.67,-0.49,Materials,Metals & Mining,United States,2,0.2361111111111111,3.3055555555555554,6.245138888888889,7.754861111111111,1.241743578338708
62,2,63,KAN,Juan Thornhill\ThorJu00,S,23,2021.0,0,0,3,13.0,13.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,5.0,,Virginia,College Stats,2,276.0,Cincinnati Bengals,2022.0,0.092,1.196,2.4334,10.566600000000001,4.342319388509905,"Nov 5, 2019",QK,Q&K International Group Ltd.,17.0,1.0490000000000002,-0.938,Real Estate,Real Estate Management & Development,United States,2,0.2361111111111111,3.069444444444444,6.245138888888889,6.754861111111111,1.0816190370288004
