,Rnd,Pick,Tm_x,Player,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,TD.1,Rec,Yds.2,TD.2,Solo,Int.1,Sk,College/Univ,Unnamed: 28,Round_x,Value,Tm_y,Year,Multiplier,AdjustedValue,AvgValue,AVoverAvg,Return_x,IPO Date,Symbol,Company Name,IPO Price,Current,Return_y,Sector,Industry,Country,Round_y,IPOMultiplier,AdjustedValueIPO,AvgValueIPO,AVoverAvgIPO,ReturnIPO
177,6,178,JAX,Gardner Minshew II\MinsGa00,QB,23,2021.0,0,0,2,18.0,17.0,27.0,542.0,857.0,5969.0,41.0,12.0,105.0,518.0,1.0,1.0,0.0,0.0,,,,Washington St.,College Stats,6,20.0,Dallas Cowboys,2022.0,0.006666666666666667,0.12000000000000001,0.17633333333333334,17.823666666666668,101.07939508506617,"May 21, 2019",GXGX,GX Acquisition Corp.,10.0,10.2,0.102,Blank Check / SPAC,Blank Check / SPAC,,6,0.1388888888888889,2.5,3.673611111111111,14.32638888888889,3.899810964083176
211,6,212,CAR,Dennis Daley\DaleDe00,T,23,2021.0,0,0,1,9.0,9.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,South Carolina,College Stats,7,7.0,Los Angeles Rams,2022.0,0.0023333333333333335,0.021,0.06171666666666667,8.938283333333333,144.82770726438022,"Feb 15, 2019",HOTH,"Hoth Therapeutics, Inc.",5.6,0.623,-0.889,Health Care,Pharmaceuticals,United States,7,0.07777777777777778,0.7,2.0572222222222223,6.942777777777778,3.3748312179314066
212,6,213,DAL,Donovan Wilson\WilsDo01,S,24,2021.0,0,0,1,6.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,2.0,3.5,Texas A&M,College Stats,7,6.0,Atlanta Falcons,2022.0,0.002,0.012,0.0529,5.9471,112.42155009451795,"Oct 17, 2019",IPHA,Innate Pharma S.A.,5.5,3.01,-0.45299999999999996,Health Care,Biotechnology,France,7,0.0763888888888889,0.45833333333333337,2.0204861111111114,3.9795138888888886,1.9695824024746516
207,6,208,TAM,Scott Miller\MillSc01,WR,22,2021.0,0,0,1,8.0,8.0,35.0,0.0,0.0,0.0,0.0,0.0,7.0,73.0,1.0,51.0,739.0,4.0,2.0,,,Bowling Green,College Stats,7,8.0,Kansas City Chiefs,2022.0,0.0026666666666666666,0.021333333333333333,0.07053333333333332,7.929466666666666,112.42155009451797,"Feb 4, 2019",INMB,Inmune Bio Inc.,8.0,6.905,-0.13699999999999998,Health Care,Biotechnology,United States,7,0.1111111111111111,0.8888888888888888,2.9388888888888887,5.061111111111112,1.7221172022684315
187,6,188,TEN,David Long\LongDa04,LB,22,2021.0,0,0,0,9.0,9.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,2.0,,West Virginia,College Stats,6,16.0,Jacksonville Jaguars,2022.0,0.005333333333333333,0.048,0.14106666666666665,8.858933333333333,62.79962192816636,"May 14, 2019",APLT,"Applied Therapeutics, Inc.",10.0,2.06,-0.794,Health Care,Biotechnology,United States,6,0.1388888888888889,1.25,3.673611111111111,5.326388888888889,1.449905482041588
182,6,183,SFO,Justin Skule\SkulJu00,T,22,2020.0,0,0,1,8.0,8.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Vanderbilt,College Stats,6,18.0,Houston Texans,2022.0,0.006,0.048,0.1587,7.8413,49.40957781978576,"Jun 20, 2019",SMMC,South Mountain Merger Corp.,10.0,16.8,0.168,,,,6,0.1388888888888889,1.1111111111111112,3.673611111111111,4.326388888888889,1.177693761814745
185,6,186,DET,Ty Johnson\JohnTy02,RB,21,2021.0,0,0,0,8.0,2.0,45.0,0.0,0.0,0.0,0.0,0.0,178.0,765.0,3.0,74.0,580.0,3.0,6.0,,,Maryland,College Stats,6,17.0,Chicago Bears,2022.0,0.005666666666666667,0.04533333333333334,0.14988333333333334,7.850116666666667,52.374847103302564,"Sep 9, 2019",NPA,New Providence Acquisition Corp.,10.0,11.6,0.11599999999999999,Blank Check / SPAC,Blank Check / SPAC,,6,0.1388888888888889,1.1111111111111112,3.673611111111111,4.326388888888889,1.177693761814745
189,6,190,MIN,Armon Watts\WattAr01,DT,23,2021.0,0,0,0,7.0,7.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,,7.0,Arkansas,College Stats,6,15.0,Atlanta Falcons,2022.0,0.005,0.035,0.13225,6.86775,51.93005671077505,"Nov 1, 2019",SFTW,Osprey Technology Acquisition Corp.,10.0,11.41,0.114,Blank Check / SPAC,Blank Check / SPAC,,6,0.1388888888888889,0.9722222222222223,3.673611111111111,3.326388888888889,0.9054820415879017
192,6,193,MIN,Oli Udoh\UdohOl01,T,22,2021.0,0,0,1,7.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Elon,,7,14.0,Cleveland Browns,2022.0,0.004666666666666667,0.03266666666666667,0.12343333333333334,6.876566666666666,55.71077504725897,"Nov 5, 2019",MCMJ,Merida Merger Corp. I,10.0,6.53,-0.34700000000000003,Financial Services,Shell Companies,United States,7,0.1388888888888889,0.9722222222222223,3.673611111111111,3.326388888888889,0.9054820415879017
203,6,204,SEA,Travis Homer\HomeTr00,RB,21,2021.0,0,0,0,6.0,6.0,39.0,0.0,0.0,0.0,0.0,0.0,64.0,379.0,1.0,36.0,307.0,1.0,12.0,,,Miami (FL),College Stats,7,10.0,Tennessee Titans,2022.0,0.0033333333333333335,0.02,0.08816666666666667,5.911833333333333,67.05293005671076,"Nov 21, 2019",CAN,Canaan Inc.,9.0,3.93,-0.563,Information Technology,"Technology Hardware, Storage & Peripherals",United States,7,0.125,0.75,3.30625,2.69375,0.8147448015122873
200,6,201,KAN,Rashad Fenton\FentRa00,CB,22,2021.0,0,0,0,6.0,6.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,2.0,,South Carolina,College Stats,7,11.0,Arizona Cardinals,2022.0,0.0036666666666666666,0.022,0.09698333333333332,5.903016666666667,60.86630005155526,"Aug 15, 2019",JFU,9F Inc.,9.5,0.82,-0.914,Communication Services,Interactive Media & Services,China,7,0.13194444444444445,0.7916666666666667,3.4899305555555555,2.5100694444444445,0.719231917222167
195,6,196,NYJ,Blessuan Austin\AustBl00,CB,23,2021.0,0,0,1,6.0,5.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,,,Rutgers,College Stats,7,13.0,Baltimore Ravens,2022.0,0.004333333333333333,0.026,0.11461666666666666,5.885383333333333,51.34840773593137,"May 7, 2019",LCA.D,"Landcadia Holdings II, Inc.",10.0,25.49,0.255,Blank Check / SPAC,Blank Check / SPAC,,7,0.1388888888888889,0.8333333333333334,3.673611111111111,2.326388888888889,0.6332703213610585
191,6,192,PIT,Isaiah Buggs\BuggIs00,DT,23,2021.0,0,0,0,5.0,5.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,,,Alabama,College Stats,6,15.0,Minnesota Vikings,2022.0,0.005,0.025,0.13225,4.86775,36.80718336483932,"Feb 7, 2019",MNCL,Monocle Acquisition Corporation,10.0,12.2,0.122,Blank Check / SPAC,Blank Check / SPAC,,6,0.1388888888888889,0.6944444444444444,3.673611111111111,1.3263888888888888,0.3610586011342155
190,6,191,MIN,Marcus Epps\EppsMa00,S,23,2021.0,0,0,0,5.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,3.0,,Wyoming,College Stats,6,15.0,Baltimore Ravens,2022.0,0.005,0.025,0.13225,4.86775,36.80718336483932,"Nov 1, 2019",FSRV,Finserv Acquisition Corp,10.0,14.52,0.145,Blank Check / SPAC,Blank Check / SPAC,,6,0.1388888888888889,0.6944444444444444,3.673611111111111,1.3263888888888888,0.3610586011342155
201,6,202,MIA,Isaiah Prince\PrinIs00,T,22,2021.0,0,0,0,4.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Ohio St.,College Stats,7,11.0,Dallas Cowboys,2022.0,0.0036666666666666666,0.014666666666666666,0.09698333333333332,3.903016666666667,40.244200034370174,"Jun 26, 2019",LINX,Linx S.A.,9.4,7.5,0.075,,,,7,0.13055555555555556,0.5222222222222223,3.4531944444444447,0.5468055555555553,0.15834774564614076
173,6,174,ARI,KeeSean Johnson\JohnKe07,WR,22,2021.0,0,0,0,4.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,36.0,360.0,1.0,,,,Fresno St.,College Stats,6,22.0,Cincinnati Bengals,2022.0,0.007333333333333333,0.029333333333333333,0.19396666666666665,3.806033333333333,19.622100017185083,"Feb 1, 2019",GMHI,Gores Metropoulos,10.0,18.0,0.18,Blank Check / SPAC,Blank Check / SPAC,,6,0.1388888888888889,0.5555555555555556,3.673611111111111,0.32638888888888884,0.08884688090737239
183,6,184,DET,Travis Fulgham\FulgTr00,WR,23,2021.0,0,0,1,4.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,539.0,4.0,,,,Old Dominion,College Stats,6,18.0,Minnesota Vikings,2022.0,0.006,0.024,0.1587,3.8413,24.204788909892876,"Sep 17, 2019",APXT,Apex Technology Acquisition Corp.,10.0,12.11,0.121,Blank Check / SPAC,Blank Check / SPAC,,6,0.1388888888888889,0.5555555555555556,3.673611111111111,0.32638888888888884,0.08884688090737239
213,6,214,KAN,Darwin Thompson\ThomDa06,RB,22,2020.0,0,0,0,2.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,2.0,16.0,108.0,1.0,3.0,,,Utah St.,College Stats,7,6.0,Los Angeles Chargers,2022.0,0.002,0.004,0.0529,1.9471,36.80718336483932,"Oct 25, 2019",HAPP,Happiness Biotech Group Ltd.,5.5,0.28600000000000003,-0.948,Consumer Staples,Personal Products,China,7,0.0763888888888889,0.1527777777777778,2.0204861111111114,-0.020486111111111427,-0.010139199175116154
205,6,206,WAS,Kelvin Harmon\HarmKe00,WR,22,2019.0,0,0,1,3.0,3.0,16.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,30.0,365.0,0.0,2.0,,,North Carolina St.,College Stats,7,9.0,Philadelphia Eagles,2022.0,0.003,0.009000000000000001,0.07935,2.92065,36.80718336483932,"Aug 5, 2019",AMTD,"AMTD International, Inc.",8.38,2.32,-0.723,Financial Services,Capital Markets,Hong Kong,7,0.1163888888888889,0.34916666666666674,3.0784861111111113,-0.07848611111111126,-0.025495034987435248
204,6,205,CHI,Duke Shelley\ShelDu00,CB,22,2021.0,0,0,0,3.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,,,Kansas St.,College Stats,7,9.0,Green Bay Packers,2022.0,0.003,0.009000000000000001,0.07935,2.92065,36.80718336483932,"Jul 26, 2019",VIST,Vista Oil & Gas SAB de CV,9.0,8.705,-0.033,Energy,"Oil, Gas & Consumable Fuels",Mexico,7,0.125,0.375,3.30625,-0.3062499999999999,-0.09262759924385632
